,Date,AveragePrice,TotalVolume,type,year,region
4,27/11/2016,1.49,405085.56,conventional,2016,MiamiFtLauderdale
5,20/11/2016,1.52,461236.74,conventional,2016,MiamiFtLauderdale
6,13/11/2016,1.43,478305.06,conventional,2016,MiamiFtLauderdale
7,06/11/2016,1.51,426159.64,conventional,2016,MiamiFtLauderdale
8,30/10/2016,1.57,403657.05,conventional,2016,MiamiFtLauderdale
9,23/10/2016,1.59,437488.84,conventional,2016,MiamiFtLauderdale
10,16/10/2016,1.28,537970.39,conventional,2016,MiamiFtLauderdale
11,09/10/2016,1.49,410181.24,conventional,2016,MiamiFtLauderdale
12,02/10/2016,1.51,539574.59,conventional,2016,MiamiFtLauderdale
13,25/09/2016,1.43,558552.18,conventional,2016,MiamiFtLauderdale
14,18/09/2016,1.19,541030.4,conventional,2016,MiamiFtLauderdale
15,11/09/2016,1.2,480734.81,conventional,2016,MiamiFtLauderdale
16,04/09/2016,0.97,862396.26,conventional,2016,MiamiFtLauderdale
17,28/08/2016,1.22,558828.81,conventional,2016,MiamiFtLauderdale
18,21/08/2016,1.23,565825.46,conventional,2016,MiamiFtLauderdale
19,14/08/2016,1.17,695230.59,conventional,2016,MiamiFtLauderdale
20,07/08/2016,1.25,515183.39,conventional,2016,MiamiFtLauderdale
21,31/07/2016,1.3,496508.86,conventional,2016,MiamiFtLauderdale
22,24/07/2016,1.28,520496.36,conventional,2016,MiamiFtLauderdale
23,17/07/2016,1.24,516716.17,conventional,2016,MiamiFtLauderdale
24,10/07/2016,1.24,566889.77,conventional,2016,MiamiFtLauderdale
25,03/07/2016,0.96,868986.46,conventional,2016,MiamiFtLauderdale
26,26/06/2016,1.25,540206.17,conventional,2016,MiamiFtLauderdale
27,19/06/2016,0.99,812334.69,conventional,2016,MiamiFtLauderdale
28,12/06/2016,1.28,503076.75,conventional,2016,MiamiFtLauderdale
29,05/06/2016,0.99,786071.68,conventional,2016,MiamiFtLauderdale
30,29/05/2016,0.97,849097.69,conventional,2016,MiamiFtLauderdale
31,22/05/2016,1.26,497819.63,conventional,2016,MiamiFtLauderdale
32,15/05/2016,0.88,889357.25,conventional,2016,MiamiFtLauderdale
33,08/05/2016,1.01,653844.27,conventional,2016,MiamiFtLauderdale
34,01/05/2016,0.79,1078794.69,conventional,2016,MiamiFtLauderdale
35,24/04/2016,0.88,896845.48,conventional,2016,MiamiFtLauderdale
36,17/04/2016,1.12,558953.75,conventional,2016,MiamiFtLauderdale
37,10/04/2016,0.87,841731.76,conventional,2016,MiamiFtLauderdale
38,03/04/2016,1.15,543234.89,conventional,2016,MiamiFtLauderdale
39,27/03/2016,1.17,468636.39,conventional,2016,MiamiFtLauderdale
40,20/03/2016,1.13,507580.07,conventional,2016,MiamiFtLauderdale
41,13/03/2016,0.88,799992.86,conventional,2016,MiamiFtLauderdale
42,06/03/2016,1.16,448052.1,conventional,2016,MiamiFtLauderdale
43,28/02/2016,0.83,822403.21,conventional,2016,MiamiFtLauderdale
44,21/02/2016,1.1,481704.97,conventional,2016,MiamiFtLauderdale
45,14/02/2016,1.12,446631.37,conventional,2016,MiamiFtLauderdale
46,07/02/2016,0.59,1180631.07,conventional,2016,MiamiFtLauderdale
47,31/01/2016,1.11,492691.03,conventional,2016,MiamiFtLauderdale
48,24/01/2016,0.96,611557.77,conventional,2016,MiamiFtLauderdale
49,17/01/2016,1.2,430079.07,conventional,2016,MiamiFtLauderdale
50,10/01/2016,0.97,702726.81,conventional,2016,MiamiFtLauderdale
51,03/01/2016,1.13,502583.68,conventional,2016,MiamiFtLauderdale
0,25/12/2016,1.23,2180512.1,conventional,2016,Midsouth
1,18/12/2016,1.16,2242221.26,conventional,2016,Midsouth
2,11/12/2016,1.15,2339977.39,conventional,2016,Midsouth
3,04/12/2016,1.2,2359837.16,conventional,2016,Midsouth
4,27/11/2016,1.4,1858065.15,conventional,2016,Midsouth
5,20/11/2016,1.48,1999044.43,conventional,2016,Midsouth
6,13/11/2016,1.52,2075282.76,conventional,2016,Midsouth
7,06/11/2016,1.54,2077507.41,conventional,2016,Midsouth
8,30/10/2016,1.48,2083054.88,conventional,2016,Midsouth
9,23/10/2016,1.47,2287507.52,conventional,2016,Midsouth
10,16/10/2016,1.4,2442981.97,conventional,2016,Midsouth
11,09/10/2016,1.39,2469381.94,conventional,2016,Midsouth
12,02/10/2016,1.38,2540672.44,conventional,2016,Midsouth
13,25/09/2016,1.37,2568161.45,conventional,2016,Midsouth
14,18/09/2016,1.28,2785256.41,conventional,2016,Midsouth
15,11/09/2016,1.18,3068639.36,conventional,2016,Midsouth
16,04/09/2016,1.2,3127950.4,conventional,2016,Midsouth
17,28/08/2016,1.3,2799097.68,conventional,2016,Midsouth
18,21/08/2016,1.27,2840526.38,conventional,2016,Midsouth
19,14/08/2016,1.29,2901786.65,conventional,2016,Midsouth
20,07/08/2016,1.3,2900751.48,conventional,2016,Midsouth
21,31/07/2016,1.35,2787002.19,conventional,2016,Midsouth
22,24/07/2016,1.32,2914817.51,conventional,2016,Midsouth
23,17/07/2016,1.26,2940448.51,conventional,2016,Midsouth
24,10/07/2016,1.19,3221650.74,conventional,2016,Midsouth
25,03/07/2016,1.15,3393696.45,conventional,2016,Midsouth
26,26/06/2016,1.17,3095673.83,conventional,2016,Midsouth
27,19/06/2016,1.16,3304967.62,conventional,2016,Midsouth
28,12/06/2016,1.15,3122351.17,conventional,2016,Midsouth
29,05/06/2016,1.14,3223814.39,conventional,2016,Midsouth
30,29/05/2016,1.09,3349139.43,conventional,2016,Midsouth
31,22/05/2016,1.08,3154318.39,conventional,2016,Midsouth
32,15/05/2016,1.04,3205037.79,conventional,2016,Midsouth
33,08/05/2016,0.95,3850645.65,conventional,2016,Midsouth
34,01/05/2016,0.99,3536333.98,conventional,2016,Midsouth
35,24/04/2016,1.04,3332609.87,conventional,2016,Midsouth
36,17/04/2016,1.06,3029003.02,conventional,2016,Midsouth
37,10/04/2016,1.05,2836884.82,conventional,2016,Midsouth
38,03/04/2016,1.07,2690267.94,conventional,2016,Midsouth
39,27/03/2016,1.08,2911903.46,conventional,2016,Midsouth
40,20/03/2016,1.05,3198477.41,conventional,2016,Midsouth
41,13/03/2016,1.07,3093898.37,conventional,2016,Midsouth
42,06/03/2016,1.1,2942515.87,conventional,2016,Midsouth
43,28/02/2016,1.05,3032920.39,conventional,2016,Midsouth
44,21/02/2016,1.06,2747176.06,conventional,2016,Midsouth
45,14/02/2016,0.99,3173460.24,conventional,2016,Midsouth
46,07/02/2016,0.91,4131614.84,conventional,2016,Midsouth
47,31/01/2016,1,2881461.41,conventional,2016,Midsouth
48,24/01/2016,1.01,3147902.67,conventional,2016,Midsouth
49,17/01/2016,1.05,3001683.91,conventional,2016,Midsouth
50,10/01/2016,1.04,2871898.66,conventional,2016,Midsouth
51,03/01/2016,1.01,2967929.65,conventional,2016,Midsouth
0,25/12/2016,0.93,166486.05,conventional,2016,Nashville
1,18/12/2016,0.92,158024.16,conventional,2016,Nashville
2,11/12/2016,0.9,193711.04,conventional,2016,Nashville
3,04/12/2016,0.96,189526.37,conventional,2016,Nashville
4,27/11/2016,1.24,129937.75,conventional,2016,Nashville
5,20/11/2016,1.33,131605.7,conventional,2016,Nashville
6,13/11/2016,1.39,141387.19,conventional,2016,Nashville
7,06/11/2016,1.31,146936.93,conventional,2016,Nashville
8,30/10/2016,1.18,151715.9,conventional,2016,Nashville
9,23/10/2016,1.19,163017.85,conventional,2016,Nashville
10,16/10/2016,1.06,177609.17,conventional,2016,Nashville
11,09/10/2016,1.2,156477.24,conventional,2016,Nashville
12,02/10/2016,1.15,172755.25,conventional,2016,Nashville
13,25/09/2016,1.16,174768.99,conventional,2016,Nashville
14,18/09/2016,1.01,191359.67,conventional,2016,Nashville
15,11/09/2016,0.75,250165.13,conventional,2016,Nashville
16,04/09/2016,0.73,292902.13,conventional,2016,Nashville
17,28/08/2016,1.09,172757.72,conventional,2016,Nashville
18,21/08/2016,1.09,184733.93,conventional,2016,Nashville
19,14/08/2016,1.06,202833.66,conventional,2016,Nashville
20,07/08/2016,1.12,188016.6,conventional,2016,Nashville
21,31/07/2016,1.1,186520.46,conventional,2016,Nashville
22,24/07/2016,1.07,191727.48,conventional,2016,Nashville
23,17/07/2016,1.07,196773.62,conventional,2016,Nashville
24,10/07/2016,1,198240.02,conventional,2016,Nashville
25,03/07/2016,0.87,250902.49,conventional,2016,Nashville
26,26/06/2016,0.98,195471.62,conventional,2016,Nashville
27,19/06/2016,0.89,232084.2,conventional,2016,Nashville
28,12/06/2016,0.97,190921.36,conventional,2016,Nashville
29,05/06/2016,0.88,223368.78,conventional,2016,Nashville
30,29/05/2016,0.87,238624.36,conventional,2016,Nashville
31,22/05/2016,0.92,204128.5,conventional,2016,Nashville
32,15/05/2016,0.81,219615.86,conventional,2016,Nashville
33,08/05/2016,0.88,212720.44,conventional,2016,Nashville
34,01/05/2016,0.81,237679.37,conventional,2016,Nashville
35,24/04/2016,0.81,233759.31,conventional,2016,Nashville
36,17/04/2016,0.9,178369.19,conventional,2016,Nashville
37,10/04/2016,0.82,206829.38,conventional,2016,Nashville
38,03/04/2016,0.95,165587.67,conventional,2016,Nashville
39,27/03/2016,0.93,171568.47,conventional,2016,Nashville
40,20/03/2016,0.93,179305.81,conventional,2016,Nashville
41,13/03/2016,0.87,188478.21,conventional,2016,Nashville
42,06/03/2016,0.97,159755.26,conventional,2016,Nashville
43,28/02/2016,0.88,190263.02,conventional,2016,Nashville
44,21/02/2016,0.94,182025.3,conventional,2016,Nashville
45,14/02/2016,0.88,203205.09,conventional,2016,Nashville
46,07/02/2016,0.77,268608.69,conventional,2016,Nashville
47,31/01/2016,0.95,173689.71,conventional,2016,Nashville
48,24/01/2016,0.87,167159.24,conventional,2016,Nashville
49,17/01/2016,0.95,181360.74,conventional,2016,Nashville
50,10/01/2016,0.9,212752.83,conventional,2016,Nashville
51,03/01/2016,0.98,185316.35,conventional,2016,Nashville
0,25/12/2016,0.94,225497.02,conventional,2016,NewOrleansMobile
1,18/12/2016,1.08,183103.22,conventional,2016,NewOrleansMobile
2,11/12/2016,1.21,177582.49,conventional,2016,NewOrleansMobile
3,04/12/2016,1.05,253241.58,conventional,2016,NewOrleansMobile
4,27/11/2016,1.38,148538.06,conventional,2016,NewOrleansMobile
5,20/11/2016,1.35,167233.36,conventional,2016,NewOrleansMobile
6,13/11/2016,1.26,225721.51,conventional,2016,NewOrleansMobile
7,06/11/2016,1.49,183542.31,conventional,2016,NewOrleansMobile
8,30/10/2016,1.48,163510.83,conventional,2016,NewOrleansMobile
9,23/10/2016,1.44,203438.23,conventional,2016,NewOrleansMobile
10,16/10/2016,1.36,222712.89,conventional,2016,NewOrleansMobile
11,09/10/2016,1.25,233898.8,conventional,2016,NewOrleansMobile
12,02/10/2016,1.29,214690.77,conventional,2016,NewOrleansMobile
13,25/09/2016,1.19,264726.41,conventional,2016,NewOrleansMobile
14,18/09/2016,1.18,244913.97,conventional,2016,NewOrleansMobile
15,11/09/2016,1.13,250492.62,conventional,2016,NewOrleansMobile
16,04/09/2016,0.94,324151.3,conventional,2016,NewOrleansMobile
17,28/08/2016,1.02,309238.91,conventional,2016,NewOrleansMobile
18,21/08/2016,1.04,314573.49,conventional,2016,NewOrleansMobile
19,14/08/2016,1.11,265537.57,conventional,2016,NewOrleansMobile
20,07/08/2016,1.13,287114.43,conventional,2016,NewOrleansMobile
21,31/07/2016,1.2,254878.35,conventional,2016,NewOrleansMobile
22,24/07/2016,1.16,261491.83,conventional,2016,NewOrleansMobile
23,17/07/2016,1.09,284925.7,conventional,2016,NewOrleansMobile
24,10/07/2016,1.06,291978.06,conventional,2016,NewOrleansMobile
25,03/07/2016,0.93,360419.86,conventional,2016,NewOrleansMobile
26,26/06/2016,1.05,267116.01,conventional,2016,NewOrleansMobile
27,19/06/2016,0.97,293340.02,conventional,2016,NewOrleansMobile
28,12/06/2016,0.95,283922.91,conventional,2016,NewOrleansMobile
29,05/06/2016,0.89,291490.49,conventional,2016,NewOrleansMobile
30,29/05/2016,0.85,300077.74,conventional,2016,NewOrleansMobile
31,22/05/2016,0.96,271554.45,conventional,2016,NewOrleansMobile
32,15/05/2016,0.86,288244.89,conventional,2016,NewOrleansMobile
33,08/05/2016,0.63,495732.92,conventional,2016,NewOrleansMobile
34,01/05/2016,0.58,564738.86,conventional,2016,NewOrleansMobile
35,24/04/2016,0.87,295498.57,conventional,2016,NewOrleansMobile
36,17/04/2016,0.87,323909.4,conventional,2016,NewOrleansMobile
37,10/04/2016,0.87,312471.42,conventional,2016,NewOrleansMobile
38,03/04/2016,0.89,316709.44,conventional,2016,NewOrleansMobile
39,27/03/2016,0.94,263581.97,conventional,2016,NewOrleansMobile
40,20/03/2016,0.94,273647.06,conventional,2016,NewOrleansMobile
41,13/03/2016,0.91,304057.64,conventional,2016,NewOrleansMobile
42,06/03/2016,0.97,267953.78,conventional,2016,NewOrleansMobile
43,28/02/2016,0.8,320342.69,conventional,2016,NewOrleansMobile
44,21/02/2016,0.89,263057.19,conventional,2016,NewOrleansMobile
45,14/02/2016,0.81,269319.37,conventional,2016,NewOrleansMobile
46,07/02/2016,0.58,542750.89,conventional,2016,NewOrleansMobile
47,31/01/2016,0.88,282933.79,conventional,2016,NewOrleansMobile
48,24/01/2016,0.9,228086.1,conventional,2016,NewOrleansMobile
49,17/01/2016,0.88,286862.77,conventional,2016,NewOrleansMobile
50,10/01/2016,0.9,264477.45,conventional,2016,NewOrleansMobile
51,03/01/2016,0.86,274498.01,conventional,2016,NewOrleansMobile
0,25/12/2016,1.36,1087984.9,conventional,2016,NewYork
1,18/12/2016,1.26,1241381.71,conventional,2016,NewYork
2,11/12/2016,1.32,1163696.14,conventional,2016,NewYork
3,04/12/2016,1.52,960475.67,conventional,2016,NewYork
4,27/11/2016,1.56,970753.07,conventional,2016,NewYork
5,20/11/2016,1.59,1093097.04,conventional,2016,NewYork
6,13/11/2016,1.9,830018.48,conventional,2016,NewYork
7,06/11/2016,1.93,767190.62,conventional,2016,NewYork
8,30/10/2016,1.99,618279.77,conventional,2016,NewYork
9,23/10/2016,1.95,807564.93,conventional,2016,NewYork
10,16/10/2016,1.89,969846.54,conventional,2016,NewYork
11,09/10/2016,1.76,1031060.45,conventional,2016,NewYork
12,02/10/2016,1.72,1057930.65,conventional,2016,NewYork
13,25/09/2016,1.62,1061132.87,conventional,2016,NewYork
14,18/09/2016,1.5,1108446.44,conventional,2016,NewYork
15,11/09/2016,1.26,1558413.54,conventional,2016,NewYork
16,04/09/2016,1.47,1278749.25,conventional,2016,NewYork
17,28/08/2016,1.58,1212399.97,conventional,2016,NewYork
18,21/08/2016,1.47,1334937.86,conventional,2016,NewYork
19,14/08/2016,1.49,1275952.93,conventional,2016,NewYork
20,07/08/2016,1.54,1256917.91,conventional,2016,NewYork
21,31/07/2016,1.7,1122162.86,conventional,2016,NewYork
22,24/07/2016,1.68,1180373.67,conventional,2016,NewYork
23,17/07/2016,1.64,1076259.08,conventional,2016,NewYork
24,10/07/2016,1.51,1266199.75,conventional,2016,NewYork
25,03/07/2016,1.53,1280725.34,conventional,2016,NewYork
26,26/06/2016,1.2,1622151.78,conventional,2016,NewYork
27,19/06/2016,1.5,1372612.33,conventional,2016,NewYork
28,12/06/2016,1.44,1485642.35,conventional,2016,NewYork
29,05/06/2016,1.47,1447580.25,conventional,2016,NewYork
30,29/05/2016,1.08,1827100.26,conventional,2016,NewYork
31,22/05/2016,1.14,1586647.62,conventional,2016,NewYork
32,15/05/2016,1.14,1706730.17,conventional,2016,NewYork
33,08/05/2016,0.77,2740587.86,conventional,2016,NewYork
34,01/05/2016,1.22,1536109.56,conventional,2016,NewYork
35,24/04/2016,1.12,1718055.86,conventional,2016,NewYork
36,17/04/2016,1.08,1030786.84,conventional,2016,NewYork
37,10/04/2016,1.09,987897.9,conventional,2016,NewYork
38,03/04/2016,1.31,1240608.2,conventional,2016,NewYork
39,27/03/2016,1.32,1395562.08,conventional,2016,NewYork
40,20/03/2016,1.09,1743194.56,conventional,2016,NewYork
41,13/03/2016,1.17,1600417.32,conventional,2016,NewYork
42,06/03/2016,1.24,1455656.4,conventional,2016,NewYork
43,28/02/2016,1.15,1594427.98,conventional,2016,NewYork
44,21/02/2016,1.21,1315177.5,conventional,2016,NewYork
45,14/02/2016,1.09,1806980.64,conventional,2016,NewYork
46,07/02/2016,0.95,2202127.86,conventional,2016,NewYork
47,31/01/2016,1.02,1615465.33,conventional,2016,NewYork
48,24/01/2016,1.3,1429242.83,conventional,2016,NewYork
49,17/01/2016,1.01,1840344.27,conventional,2016,NewYork
50,10/01/2016,1.15,1364272.64,conventional,2016,NewYork
51,03/01/2016,1.07,1454164.32,conventional,2016,NewYork
0,25/12/2016,1.36,3216470.61,conventional,2016,Northeast
1,18/12/2016,1.22,3686005.68,conventional,2016,Northeast
2,11/12/2016,1.32,3381321.05,conventional,2016,Northeast
3,04/12/2016,1.4,3222663.98,conventional,2016,Northeast
4,27/11/2016,1.51,2701518.48,conventional,2016,Northeast
5,20/11/2016,1.51,3206946.52,conventional,2016,Northeast
6,13/11/2016,1.67,2706838.44,conventional,2016,Northeast
7,06/11/2016,1.71,2507401.04,conventional,2016,Northeast
8,30/10/2016,1.72,2364424.49,conventional,2016,Northeast
9,23/10/2016,1.67,2916578.9,conventional,2016,Northeast
10,16/10/2016,1.65,3107049.25,conventional,2016,Northeast
11,09/10/2016,1.54,3350949.74,conventional,2016,Northeast
12,02/10/2016,1.59,3257752.57,conventional,2016,Northeast
13,25/09/2016,1.53,3458790.86,conventional,2016,Northeast
14,18/09/2016,1.45,3442454.03,conventional,2016,Northeast
15,11/09/2016,1.28,4456957.62,conventional,2016,Northeast
16,04/09/2016,1.4,4019648.55,conventional,2016,Northeast
17,28/08/2016,1.4,4309301.79,conventional,2016,Northeast
18,21/08/2016,1.4,4127080.33,conventional,2016,Northeast
19,14/08/2016,1.37,4195423.29,conventional,2016,Northeast
20,07/08/2016,1.47,4024822.13,conventional,2016,Northeast
21,31/07/2016,1.6,3813808.25,conventional,2016,Northeast
22,24/07/2016,1.54,3834290.51,conventional,2016,Northeast
23,17/07/2016,1.49,3736814.35,conventional,2016,Northeast
24,10/07/2016,1.33,4487625.78,conventional,2016,Northeast
25,03/07/2016,1.41,4486744.99,conventional,2016,Northeast
26,26/06/2016,1.28,4840949.87,conventional,2016,Northeast
27,19/06/2016,1.4,4506892.62,conventional,2016,Northeast
28,12/06/2016,1.34,4599028.54,conventional,2016,Northeast
29,05/06/2016,1.35,4570515.87,conventional,2016,Northeast
30,29/05/2016,1.14,5141314.86,conventional,2016,Northeast
31,22/05/2016,1.14,4609250.24,conventional,2016,Northeast
32,15/05/2016,1.13,4999100.74,conventional,2016,Northeast
33,08/05/2016,0.87,6899727.12,conventional,2016,Northeast
34,01/05/2016,1.12,5247266.74,conventional,2016,Northeast
35,24/04/2016,1.13,4815249.22,conventional,2016,Northeast
36,17/04/2016,1.12,3849051.4,conventional,2016,Northeast
37,10/04/2016,1.09,3756625.12,conventional,2016,Northeast
38,03/04/2016,1.18,3872680.79,conventional,2016,Northeast
39,27/03/2016,1.23,4239016.69,conventional,2016,Northeast
40,20/03/2016,1.11,4834759.09,conventional,2016,Northeast
41,13/03/2016,1.13,4713935.35,conventional,2016,Northeast
42,06/03/2016,1.21,4226925.7,conventional,2016,Northeast
43,28/02/2016,1.15,4481119.44,conventional,2016,Northeast
44,21/02/2016,1.21,3948234.94,conventional,2016,Northeast
45,14/02/2016,1.08,4959257.88,conventional,2016,Northeast
46,07/02/2016,1.03,5919226.12,conventional,2016,Northeast
47,31/01/2016,1.06,4650798.49,conventional,2016,Northeast
48,24/01/2016,1.21,4412280.93,conventional,2016,Northeast
49,17/01/2016,1.09,4891516.5,conventional,2016,Northeast
50,10/01/2016,1.2,3890225.41,conventional,2016,Northeast
51,03/01/2016,1.07,4524219.73,conventional,2016,Northeast
0,25/12/2016,1.24,325634.21,conventional,2016,NorthernNewEngland
1,18/12/2016,1.19,357508.29,conventional,2016,NorthernNewEngland
2,11/12/2016,1.29,310425.3,conventional,2016,NorthernNewEngland
3,04/12/2016,1.12,440990.34,conventional,2016,NorthernNewEngland
